Cargo,Local,Empresa,Descrição,Rating
ENGENHEIRO DE DADOS - PLENO,Home office,Bexs,"
Experiência com modelos de dados e conceitos de data warehouse, incluindo conceitos de modelagem dimensional e profundo conhecimento de técnicas de mineração de…
Postado há 30+ dias·",Sem informacao
ENGENHEIRO DE DADOS,"São Paulo, SP+3 locais",Curriculum.com.br,"
Experiência em processos de ETL e ELT; Experiência em linguagem ANSI-SQL; Experiência em ambiente Azure (Azure Data Lake, Databricks, HDInsights, Data Factory,…
Postado há 6 dias·","4,1"
ENGENHEIRO DE DADOS - PLENO,Home office,Tempest,"
Ter conhecimento em SQL, banco de dados relacionais e modelagem de dados.
Manter a qualidade dos dados para garantir a análise correta dos dados.
Postado há 21 dias·",Sem informacao
ENGENHEIRO DE DADOS,"Rio de Janeiro, RJ",Adecco Specialized,"Adecco, líder mundial de soluções de RH, está presente em 60 países, com mais de 5.500 filiais em que trabalham mais de 30.000 pessoas, em parceria com mais…Postado há 30+ dias·",Sem informacao
ENGENHEIRO DE DADOS SR,"São Paulo, SP",letsbank,"
Garantir consistência e qualidade dos dados no Data Lake.
Experiência com bancos de dados SQL, incluindo Oracle, Postgres, SQL Server;
Postado há 30+ dias·",Sem informacao
ENGENHEIRO DE DADOS,"São Paulo, SP",Grupo EasyTech,"
Azure Data Factory (incluindo data flows).
Experiência em projetos com Metodologia Scrum.
Postado há 30+ dias·",Sem informacao
ENGENHEIRO DE DADOS SÊNIOR - DATA,Home office,Buser,"
Ser o guardião dos modelos de dados utilizados pela empresa;
Implementar pipelines de dados em frameworks de orquestração como Airflow;
Postado há 30+ dias·",Sem informacao
ENGENHEIRO DE DADOS,Home office,Dedalus Prime,"
Construir soluções de dados e análises com base nas soluções Azure, AWS e Snowflake;
Foco no desenvolvimento de business cases dentro da área de Data &…
Postado há 22 dias·",Sem informacao
ENGENHEIRO DE DADOS - DATA ENGINEER - SÃO PAULO -SP,"Home office in São Paulo, SP",HOLDEN Recruiting Talents,"
Conduzir o design e a entrega do fluxo de dados para as camadas de armazenamento e consumo; Função prática, para garantir que o design do armazenamento de dados…
Postado há 26 dias·",Sem informacao
ENGENHEIRO DE DADOS DATA VIZ JÚNIOR,"Rio de Janeiro, RJ",Innolevels Tecnologia da Informação Ltda,"
Domínio de técnicas de apresentação de dados;
Candidate-se a nossa vaga que teremos o grande prazer de dividir essa experiência com você.
Postado há 30+ dias·",Sem informacao
ENGENHEIRO DE DADOS SÊNIOR,"São Paulo, SP",BuscarVagas,"
Conhecimentos avançados em SQL para exploração, tratamento e preparação de dados;
Conhecimento de plataformas Big Data em ambiente de nuvem e banco de dados…
Postado há 16 dias·",Sem informacao
