Cargo,Local,Empresa,Descrição,Rating
ENGENHEIRO DE MACHINE LEARNING,Home office,IndeCX Carreiras,"
Conhecimento em tecnologia, inovação, inteligência artificial, big data, machine learning,.
Conhecimento dos processos de engenharia de dados (ETL).
Postado há 30+ dias·",Sem informacao
ENGENHEIRO DE MACHINE LEARNING JÚNIOR (SALÁRIO EM DÓLAR),Home office,Turing.com,"
Ao menos 3 anos de experiência relevante como engenheiro de software.
Trabalhe em home office para empresas dos EUA e ganhe em dólar.*.
Postado há 11 dias·",Sem informacao
ENGENHEIRO DE MACHINE LEARNING (SAGEMAKER),Home office,Turing.com,"
O engenheiro será responsável por utilizar bibliotecas e estruturas de machine learning novas e já existentes para criar produtos avançados na plataforma.
Postado há 30+ dias·",Sem informacao
ENGENHEIRO DE MACHINE LEARNING (PYTHON E NLP),Home office,Turing.com,"
Pelo menos 3 anos de experiência relevante como engenheiro de machine learning.
Criar modelos de machine learning de última geração para dados generativos.
EmployerAtiva 19 dias atrás·",Sem informacao
ENGENHEIRO DE MACHINE LEARNING,"São Paulo, SP",DOMVS SERVICE IT,"
Conhecimento PySpark, Reinforcement learning, Programação Dinâmica, MCMC, Biblioteca MLlib Spark, Escalabilidade de modelos, Troubleshooting.
Postado há 30+ dias·","3,0"
ENGENHEIRO DE MACHINE LEARNING SÊNIOR,"Belo Horizonte, MG",Banco Inter,"
Desenho de arquiteturas otimizadas para soluções de Machine learning.
Vem ser Inter com a gente!!!
Suportar os times de DevOps na implantação e desenvolvimento…
Postado há 30+ dias·","4,4"
ENGENHEIRO DE MACHINE LEARNING PLENO,"Belo Horizonte, MG",Yellow,"
Conhecimento intermediário em redes, padrões de projetos, otimização e outros fundamentos de computação e engenharia de software;
Postado há 30+ dias·","3,2"
